0;-0.26653;0.29178;0.70978;-0.34603;0.83157;567;
1;-0.22094;0.68408;0.93522;-0.47570;0.95820;1500;
2;0.29288;0.18850;0.35806;-0.10203;0.38126;1200;
3;-0.14853;0.56645;0.78472;-0.24627;0.77658;2695;
4;-0.10180;0.53732;0.94622;-0.25682;0.67168;2030;
5;-0.18391;0.65297;0.93980;-0.29876;0.82262;2400;
6;-0.20238;0.65499;0.98269;-0.27829;0.76667;2367;
7;-0.22276;0.62776;0.86494;-0.27238;0.84843;2185;
8;0.33184;0.14240;0.25982;-0.06677;0.27025;2212;
9;-0.24818;0.44590;-0.12426;-0.16488;-0.36399;95;
10;-0.22065;0.89659;0.93151;-0.30235;0.95103;1240;
11;-0.10531;0.63380;0.85496;-0.27421;0.85495;1455;
12;-0.13038;0.56607;0.83748;-0.26975;0.86063;7387;
13;-0.24893;0.31177;0.73722;-0.05699;0.80147;1480;
14;0.02196;0.67890;0.82464;-0.25529;0.68201;2205;
15;-0.15322;0.64614;0.87017;-0.02676;0.79780;5280;
16;0.38055;0.09820;0.27970;-0.05821;0.18625;1742;
17;-0.13616;0.57093;0.84663;-0.27052;0.85196;1952;
18;0.37774;1.00000;0.94969;-0.07246;-0.39345;152;
19;0.47051;0.21078;0.24186;0.62408;0.62290;3850;
20;-0.22501;0.47048;0.76675;-0.33584;0.86356;2762;
21;-0.23246;0.58539;0.87825;-0.31589;0.92620;1507;
22;-0.26561;0.58214;0.48905;-0.33713;0.83355;6882;
23;-0.21156;0.44675;0.68351;-0.25635;0.86754;2345;
24;0.37011;0.12237;0.29516;-0.07679;0.39209;1515;
25;0.37011;0.12237;0.28516;-0.07679;0.31209;1557;
