0;0.03007;0.66576;0.81231;-0.25083;0.86079;3110;
1;0.37244;0.18134;0.29203;0.01733;0.19747;2685;
2;-0.15397;0.74887;0.60671;-0.28151;0.85591;5507;
3;-0.24202;0.57934;0.69982;-0.27538;0.83827;3260;
4;-0.10838;0.62551;0.85282;-0.32366;0.85565;6075;
5;-0.10731;0.57436;0.83962;-0.27030;0.85994;3440;
6;-0.18027;0.47706;0.93285;-0.29679;0.82520;952;
7;-0.13402;0.57198;0.84444;-0.27173;0.85805;1935;
8;-0.14684;0.57706;0.84237;-0.27022;0.85846;6592;
9;-0.20630;0.61677;0.86005;-0.27191;0.75060;1192;
10;0.22824;0.09147;0.43692;-0.12870;0.44109;1007;
11;-0.11927;0.55000;0.83094;-0.43209;0.76278;1315;
12;0.28706;0.16338;0.34994;-0.05447;0.25900;2275;
13;-0.08973;0.58096;0.79994;-0.03050;0.53506;6717;
14;0.42777;0.16877;0.34291;-0.09696;0.36945;4120;
15;-0.07805;0.48967;0.77973;-0.24958;0.80328;1857;
16;0.23778;0.21163;0.29591;-0.10934;0.35894;3152;
17;-0.17154;0.45290;0.45296;-0.29457;0.74486;2302;
18;-0.22935;0.64474;0.84926;-0.30702;0.91747;3827;
19;-0.21467;0.46739;0.96250;-0.26521;0.87628;1060;
20;0.31336;0.21308;0.38145;-0.10588;0.43934;2842;
21;0.08870;0.58819;0.73834;-0.22619;0.63475;2165;
22;-0.18330;0.44590;0.72877;-0.31568;0.63912;3162;
23;0.29013;0.19697;0.29779;-0.08692;0.31470;1410;
24;-0.23162;0.57250;0.86575;-0.31813;0.91917;1755;
25;-0.22585;0.48337;0.77925;-0.33360;0.87059;2560;
